File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD43A3_061_Albedo_BSA_shortwave_doy2000172_aid0001,Albedo_BSA_shortwave,aid0001,6/20/00,46099,0.008,0.763,"(0.008,0.763)",0.20012,0.0652049,0.0042517,0.218,0.269,0.203,0.133,0.184
MCD43A3_061_Albedo_BSA_shortwave_doy2000173_aid0001,Albedo_BSA_shortwave,aid0001,6/21/00,46872,0.002,0.768,"(0.002,0.768)",0.2004735,0.0734148,0.0053897,0.217,0.268,0.202,0.132,0.183
MCD43A3_061_Albedo_BSA_shortwave_doy2000174_aid0001,Albedo_BSA_shortwave,aid0001,6/22/00,46283,0.001,0.768,"(0.001,0.768)",0.2005899,0.0722305,0.0052173,0.218,0.27,0.202,0.131,0.183
MCD43A3_061_Albedo_BSA_shortwave_doy2000175_aid0001,Albedo_BSA_shortwave,aid0001,6/23/00,45909,0,0.768,"(0.0,0.768)",0.2018298,0.0721608,0.0052072,0.219,0.271,0.202,0.132,0.184
MCD43A3_061_Albedo_BSA_shortwave_doy2000176_aid0001,Albedo_BSA_shortwave,aid0001,6/24/00,45936,0,0.768,"(0.0,0.768)",0.2017746,0.0734696,0.0053978,0.219,0.273,0.202,0.129,0.183
MCD43A3_061_Albedo_BSA_shortwave_doy2000177_aid0001,Albedo_BSA_shortwave,aid0001,6/25/00,45553,0,0.768,"(0.0,0.768)",0.201089,0.072655,0.0052787,0.218,0.27,0.202,0.131,0.183
MCD43A3_061_Albedo_BSA_shortwave_doy2000178_aid0001,Albedo_BSA_shortwave,aid0001,6/26/00,45527,0,0.757,"(0.0,0.757)",0.1979244,0.0737145,0.0054338,0.215,0.27,0.197,0.123,0.178
MCD43A3_061_Albedo_BSA_shortwave_doy2000179_aid0001,Albedo_BSA_shortwave,aid0001,6/27/00,44955,0,0.757,"(0.0,0.757)",0.1968771,0.0752647,0.0056648,0.213,0.268,0.195,0.121,0.176
MCD43A3_061_Albedo_BSA_shortwave_doy2000180_aid0001,Albedo_BSA_shortwave,aid0001,6/28/00,45034,0,0.768,"(0.0,0.768)",0.1938315,0.0765316,0.0058571,0.21,0.265,0.192,0.118,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000181_aid0001,Albedo_BSA_shortwave,aid0001,6/29/00,45765,0,0.768,"(0.0,0.768)",0.193331,0.0766752,0.0058791,0.21,0.265,0.192,0.118,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000182_aid0001,Albedo_BSA_shortwave,aid0001,6/30/00,45707,0,0.768,"(0.0,0.768)",0.193117,0.0758505,0.0057533,0.21,0.265,0.192,0.118,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000183_aid0001,Albedo_BSA_shortwave,aid0001,7/1/00,45462,0,0.768,"(0.0,0.768)",0.1935468,0.0765744,0.0058636,0.21,0.267,0.192,0.115,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000184_aid0001,Albedo_BSA_shortwave,aid0001,7/2/00,45226,0,0.774,"(0.0,0.774)",0.1934243,0.0766284,0.0058719,0.21,0.267,0.192,0.115,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000185_aid0001,Albedo_BSA_shortwave,aid0001,7/3/00,45036,0,0.774,"(0.0,0.774)",0.1930531,0.0765265,0.0058563,0.209,0.266,0.191,0.114,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000186_aid0001,Albedo_BSA_shortwave,aid0001,7/4/00,44979,0,0.757,"(0.0,0.757)",0.1916975,0.069334,0.0048072,0.21,0.267,0.192,0.115,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000187_aid0001,Albedo_BSA_shortwave,aid0001,7/5/00,44365,0,0.757,"(0.0,0.757)",0.1929112,0.0696027,0.0048445,0.211,0.269,0.192,0.114,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000188_aid0001,Albedo_BSA_shortwave,aid0001,7/6/00,42516,0,0.752,"(0.0,0.752)",0.1906659,0.0692518,0.0047958,0.208,0.266,0.189,0.111,0.169
MCD43A3_061_Albedo_BSA_shortwave_doy2000189_aid0001,Albedo_BSA_shortwave,aid0001,7/7/00,36075,0.001,0.744,"(0.001,0.744)",0.1907198,0.0689708,0.004757,0.208,0.271,0.187,0.103,0.166
MCD43A3_061_Albedo_BSA_shortwave_doy2000190_aid0001,Albedo_BSA_shortwave,aid0001,7/8/00,35673,0.001,0.744,"(0.001,0.744)",0.1900832,0.0720371,0.0051893,0.207,0.271,0.186,0.1,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000191_aid0001,Albedo_BSA_shortwave,aid0001,7/9/00,34052,0.003,0.744,"(0.003,0.744)",0.1907936,0.075173,0.005651,0.206,0.269,0.185,0.101,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000192_aid0001,Albedo_BSA_shortwave,aid0001,7/10/00,33456,0.003,0.691,"(0.003,0.691)",0.1896807,0.0746746,0.0055763,0.205,0.268,0.184,0.1,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000193_aid0001,Albedo_BSA_shortwave,aid0001,7/11/00,32975,0.003,0.692,"(0.003,0.692)",0.1904781,0.0757859,0.0057435,0.205,0.268,0.184,0.1,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000194_aid0001,Albedo_BSA_shortwave,aid0001,7/12/00,34044,0,0.692,"(0.0,0.692)",0.1883588,0.0680621,0.0046324,0.203,0.261,0.183,0.106,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000195_aid0001,Albedo_BSA_shortwave,aid0001,7/13/00,34234,0,0.692,"(0.0,0.692)",0.1853298,0.0587708,0.003454,0.202,0.259,0.183,0.107,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000196_aid0001,Albedo_BSA_shortwave,aid0001,7/14/00,35661,0,0.692,"(0.0,0.692)",0.184603,0.055812,0.003115,0.203,0.261,0.183,0.106,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000197_aid0001,Albedo_BSA_shortwave,aid0001,7/15/00,34135,0,0.692,"(0.0,0.692)",0.1849774,0.0559813,0.0031339,0.202,0.26,0.182,0.105,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000198_aid0001,Albedo_BSA_shortwave,aid0001,7/16/00,36190,0,0.692,"(0.0,0.692)",0.1831056,0.0530161,0.0028107,0.201,0.259,0.182,0.104,0.162
MCD43A3_061_Albedo_BSA_shortwave_doy2000199_aid0001,Albedo_BSA_shortwave,aid0001,7/17/00,36236,0,0.648,"(0.0,0.648)",0.182337,0.0501733,0.0025174,0.201,0.258,0.182,0.106,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000200_aid0001,Albedo_BSA_shortwave,aid0001,7/18/00,36797,0,0.624,"(0.0,0.624)",0.1828987,0.0492496,0.0024255,0.202,0.259,0.183,0.107,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000201_aid0001,Albedo_BSA_shortwave,aid0001,7/19/00,37455,0,0.625,"(0.0,0.625)",0.1831478,0.0481587,0.0023193,0.202,0.257,0.184,0.11,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2000202_aid0001,Albedo_BSA_shortwave,aid0001,7/20/00,35835,0,0.639,"(0.0,0.639)",0.1794328,0.0443941,0.0019708,0.2,0.255,0.181,0.108,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000203_aid0001,Albedo_BSA_shortwave,aid0001,7/21/00,37196,0,0.638,"(0.0,0.638)",0.1798527,0.0446741,0.0019958,0.2,0.254,0.183,0.11,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000204_aid0001,Albedo_BSA_shortwave,aid0001,7/22/00,35129,0,0.559,"(0.0,0.559)",0.1798826,0.0421744,0.0017787,0.201,0.256,0.183,0.109,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000205_aid0001,Albedo_BSA_shortwave,aid0001,7/23/00,36562,0,0.565,"(0.0,0.565)",0.1800263,0.0419289,0.001758,0.202,0.257,0.184,0.11,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2000206_aid0001,Albedo_BSA_shortwave,aid0001,7/24/00,37786,0,0.606,"(0.0,0.606)",0.1800941,0.0436741,0.0019074,0.202,0.257,0.184,0.11,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2000207_aid0001,Albedo_BSA_shortwave,aid0001,7/25/00,37960,0,0.606,"(0.0,0.606)",0.1804185,0.043363,0.0018803,0.202,0.257,0.185,0.11,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2000208_aid0001,Albedo_BSA_shortwave,aid0001,7/26/00,37136,0,0.606,"(0.0,0.606)",0.1807814,0.0437201,0.0019115,0.203,0.258,0.185,0.111,0.166
MCD43A3_061_Albedo_BSA_shortwave_doy2000209_aid0001,Albedo_BSA_shortwave,aid0001,7/27/00,37643,0,0.606,"(0.0,0.606)",0.1808367,0.0437917,0.0019177,0.203,0.258,0.185,0.111,0.166
MCD43A3_061_Albedo_BSA_shortwave_doy2000210_aid0001,Albedo_BSA_shortwave,aid0001,7/28/00,35225,0,0.633,"(0.0,0.633)",0.1837246,0.0440537,0.0019407,0.205,0.259,0.188,0.115,0.169
MCD43A3_061_Albedo_BSA_shortwave_doy2000211_aid0001,Albedo_BSA_shortwave,aid0001,7/29/00,35682,0,0.633,"(0.0,0.633)",0.1838167,0.0440799,0.001943,0.205,0.259,0.188,0.115,0.169
MCD43A3_061_Albedo_BSA_shortwave_doy2000212_aid0001,Albedo_BSA_shortwave,aid0001,7/30/00,33091,0,0.633,"(0.0,0.633)",0.185111,0.0433336,0.0018778,0.206,0.26,0.189,0.116,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000213_aid0001,Albedo_BSA_shortwave,aid0001,7/31/00,31837,0,0.633,"(0.0,0.633)",0.184491,0.0435653,0.0018979,0.206,0.261,0.188,0.114,0.169
MCD43A3_061_Albedo_BSA_shortwave_doy2000214_aid0001,Albedo_BSA_shortwave,aid0001,8/1/00,28745,0,0.634,"(0.0,0.634)",0.1849516,0.0435547,0.001897,0.206,0.26,0.189,0.116,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000215_aid0001,Albedo_BSA_shortwave,aid0001,8/2/00,25753,0,0.635,"(0.0,0.635)",0.184955,0.0438376,0.0019217,0.206,0.26,0.189,0.116,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000216_aid0001,Albedo_BSA_shortwave,aid0001,8/3/00,24243,0,0.637,"(0.0,0.637)",0.1839106,0.0447817,0.0020054,0.205,0.26,0.188,0.113,0.168
MCD43A3_061_Albedo_BSA_shortwave_doy2000217_aid0001,Albedo_BSA_shortwave,aid0001,8/4/00,21179,0,0.638,"(0.0,0.638)",0.1830457,0.0453634,0.0020578,0.204,0.259,0.187,0.112,0.167
MCD43A3_061_Albedo_BSA_shortwave_doy2000218_aid0001,Albedo_BSA_shortwave,aid0001,8/5/00,20361,0,0.638,"(0.0,0.638)",0.1834761,0.0447896,0.0020061,0.204,0.258,0.187,0.114,0.168
MCD43A3_061_Albedo_BSA_shortwave_doy2000219_aid0001,Albedo_BSA_shortwave,aid0001,8/6/00,15899,0,0.638,"(0.0,0.638)",0.1833414,0.0442851,0.0019612,0.203,0.257,0.186,0.113,0.167
MCD43A3_061_Albedo_BSA_shortwave_doy2000220_aid0001,Albedo_BSA_shortwave,aid0001,8/7/00,13367,0,0.638,"(0.0,0.638)",0.182065,0.0422497,0.001785,0.202,0.256,0.185,0.112,0.166
MCD43A3_061_Albedo_BSA_shortwave_doy2000221_aid0001,Albedo_BSA_shortwave,aid0001,8/8/00,5307,0.029,0.638,"(0.029,0.638)",0.1844543,0.0471753,0.0022255,0.199,0.253,0.181,0.109,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000222_aid0001,Albedo_BSA_shortwave,aid0001,8/9/00,1991,0.041,0.6,"(0.041,0.6)",0.1839975,0.0571294,0.0032638,0.193,0.241,0.176,0.112,0.16
MCD43A3_061_Albedo_BSA_shortwave_doy2000223_aid0001,Albedo_BSA_shortwave,aid0001,8/10/00,1991,0.041,0.601,"(0.041,0.601)",0.1840467,0.0571576,0.003267,0.193,0.241,0.176,0.112,0.16
MCD43A3_061_Albedo_BSA_shortwave_doy2000224_aid0001,Albedo_BSA_shortwave,aid0001,8/11/00,1899,0.041,0.601,"(0.041,0.601)",0.1837967,0.0583298,0.0034024,0.192,0.239,0.175,0.112,0.16
MCD43A3_061_Albedo_BSA_shortwave_doy2000225_aid0001,Albedo_BSA_shortwave,aid0001,8/12/00,2177,0.012,0.512,"(0.012,0.512)",0.1804208,0.0368661,0.0013591,0.197,0.246,0.182,0.115,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000226_aid0001,Albedo_BSA_shortwave,aid0001,8/13/00,2802,0.006,0.597,"(0.006,0.597)",0.1889197,0.0415366,0.0017253,0.209,0.262,0.19,0.117,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000227_aid0001,Albedo_BSA_shortwave,aid0001,8/14/00,1130,0.006,0.277,"(0.006,0.277)",0.1838018,0.035711,0.0012753,0.205,0.256,0.189,0.12,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000228_aid0001,Albedo_BSA_shortwave,aid0001,8/15/00,6234,0.006,0.39,"(0.006,0.39)",0.1853138,0.0399056,0.0015925,0.211,0.279,0.19,0.096,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2000229_aid0001,Albedo_BSA_shortwave,aid0001,8/16/00,10882,0.007,0.39,"(0.007,0.39)",0.1834849,0.0391948,0.0015362,0.209,0.276,0.188,0.097,0.164
MCD43A3_061_Albedo_BSA_shortwave_doy2000230_aid0001,Albedo_BSA_shortwave,aid0001,8/17/00,13542,0,0.588,"(0.0,0.588)",0.1790483,0.0461252,0.0021275,0.205,0.272,0.184,0.093,0.16
MCD43A3_061_Albedo_BSA_shortwave_doy2000231_aid0001,Albedo_BSA_shortwave,aid0001,8/18/00,22379,0,0.63,"(0.0,0.63)",0.178776,0.0487411,0.0023757,0.205,0.271,0.184,0.095,0.161
MCD43A3_061_Albedo_BSA_shortwave_doy2000232_aid0001,Albedo_BSA_shortwave,aid0001,8/19/00,27792,0.002,0.739,"(0.002,0.739)",0.1795193,0.0512162,0.0026231,0.206,0.27,0.185,0.099,0.163
MCD43A3_061_Albedo_BSA_shortwave_doy2000233_aid0001,Albedo_BSA_shortwave,aid0001,8/20/00,28994,0.002,0.739,"(0.002,0.739)",0.1794213,0.0508771,0.0025885,0.206,0.272,0.185,0.096,0.162
MCD43A3_061_Albedo_BSA_shortwave_doy2000234_aid0001,Albedo_BSA_shortwave,aid0001,8/21/00,31016,0.001,0.739,"(0.001,0.739)",0.1806428,0.0494943,0.0024497,0.206,0.267,0.186,0.104,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2000235_aid0001,Albedo_BSA_shortwave,aid0001,8/22/00,37410,0.001,0.779,"(0.001,0.779)",0.1838122,0.052046,0.0027088,0.208,0.268,0.189,0.108,0.168
MCD43A3_061_Albedo_BSA_shortwave_doy2000236_aid0001,Albedo_BSA_shortwave,aid0001,8/23/00,43933,0,0.777,"(0.0,0.777)",0.183963,0.0549978,0.0030248,0.206,0.261,0.188,0.114,0.169
MCD43A3_061_Albedo_BSA_shortwave_doy2000237_aid0001,Albedo_BSA_shortwave,aid0001,8/24/00,45110,0,0.764,"(0.0,0.764)",0.1842278,0.0554429,0.0030739,0.207,0.262,0.19,0.115,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000238_aid0001,Albedo_BSA_shortwave,aid0001,8/25/00,45157,0,0.764,"(0.0,0.764)",0.1837035,0.0557047,0.003103,0.206,0.26,0.189,0.116,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000239_aid0001,Albedo_BSA_shortwave,aid0001,8/26/00,45265,0,0.764,"(0.0,0.764)",0.1841415,0.0553914,0.0030682,0.207,0.261,0.19,0.117,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000240_aid0001,Albedo_BSA_shortwave,aid0001,8/27/00,45525,0,0.765,"(0.0,0.765)",0.1841272,0.0555412,0.0030848,0.207,0.261,0.19,0.117,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000241_aid0001,Albedo_BSA_shortwave,aid0001,8/28/00,46056,0,0.779,"(0.0,0.779)",0.1841449,0.0583341,0.0034029,0.205,0.256,0.189,0.12,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000242_aid0001,Albedo_BSA_shortwave,aid0001,8/29/00,45991,0,0.779,"(0.0,0.779)",0.1843589,0.0581447,0.0033808,0.206,0.257,0.19,0.121,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000243_aid0001,Albedo_BSA_shortwave,aid0001,8/30/00,46173,0,0.778,"(0.0,0.778)",0.184818,0.0599595,0.0035951,0.206,0.255,0.19,0.124,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000244_aid0001,Albedo_BSA_shortwave,aid0001,8/31/00,46124,0,0.778,"(0.0,0.778)",0.1853753,0.0599638,0.0035957,0.206,0.254,0.19,0.126,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2000245_aid0001,Albedo_BSA_shortwave,aid0001,9/1/00,45987,0,0.777,"(0.0,0.777)",0.1852907,0.0601932,0.0036232,0.206,0.255,0.19,0.124,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000246_aid0001,Albedo_BSA_shortwave,aid0001,9/2/00,46074,0,0.776,"(0.0,0.776)",0.1848974,0.0586932,0.0034449,0.205,0.253,0.19,0.125,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000247_aid0001,Albedo_BSA_shortwave,aid0001,9/3/00,45552,0,0.776,"(0.0,0.776)",0.1846902,0.0569368,0.0032418,0.205,0.253,0.19,0.125,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000248_aid0001,Albedo_BSA_shortwave,aid0001,9/4/00,45314,0,0.775,"(0.0,0.775)",0.1848867,0.0538466,0.0028995,0.205,0.251,0.19,0.128,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2000249_aid0001,Albedo_BSA_shortwave,aid0001,9/5/00,45094,0,0.776,"(0.0,0.776)",0.1850229,0.0547024,0.0029924,0.205,0.251,0.19,0.128,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2000250_aid0001,Albedo_BSA_shortwave,aid0001,9/6/00,45450,0,0.791,"(0.0,0.791)",0.1838433,0.0562587,0.003165,0.203,0.248,0.188,0.128,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000251_aid0001,Albedo_BSA_shortwave,aid0001,9/7/00,44952,0,0.791,"(0.0,0.791)",0.1828687,0.0546847,0.0029904,0.202,0.247,0.188,0.127,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000252_aid0001,Albedo_BSA_shortwave,aid0001,9/8/00,43229,0,0.8,"(0.0,0.8)",0.182417,0.0533849,0.00285,0.202,0.248,0.187,0.125,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000253_aid0001,Albedo_BSA_shortwave,aid0001,9/9/00,44037,0.003,0.819,"(0.003,0.819)",0.1826809,0.0634735,0.0040289,0.199,0.245,0.184,0.122,0.168
MCD43A3_061_Albedo_BSA_shortwave_doy2000254_aid0001,Albedo_BSA_shortwave,aid0001,9/10/00,43680,0.003,0.819,"(0.003,0.819)",0.1829751,0.0636013,0.0040451,0.2,0.248,0.184,0.12,0.168
MCD43A3_061_Albedo_BSA_shortwave_doy2000255_aid0001,Albedo_BSA_shortwave,aid0001,9/11/00,43927,0.004,0.819,"(0.004,0.819)",0.1830399,0.0632495,0.0040005,0.199,0.245,0.184,0.122,0.168
MCD43A3_061_Albedo_BSA_shortwave_doy2000256_aid0001,Albedo_BSA_shortwave,aid0001,9/12/00,45196,0,0.829,"(0.0,0.829)",0.1837535,0.0661113,0.0043707,0.2,0.245,0.185,0.125,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000257_aid0001,Albedo_BSA_shortwave,aid0001,9/13/00,45794,0,0.828,"(0.0,0.828)",0.1851158,0.07015,0.004921,0.199,0.242,0.185,0.127,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000258_aid0001,Albedo_BSA_shortwave,aid0001,9/14/00,45783,0,0.82,"(0.0,0.82)",0.1852717,0.0697329,0.0048627,0.199,0.242,0.185,0.127,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000259_aid0001,Albedo_BSA_shortwave,aid0001,9/15/00,45691,0,0.82,"(0.0,0.82)",0.1852365,0.0683215,0.0046678,0.199,0.242,0.185,0.127,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2000260_aid0001,Albedo_BSA_shortwave,aid0001,9/16/00,45983,0,0.827,"(0.0,0.827)",0.1858274,0.0710625,0.0050499,0.2,0.243,0.186,0.128,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000261_aid0001,Albedo_BSA_shortwave,aid0001,9/17/00,45871,0,0.828,"(0.0,0.828)",0.1858008,0.0707985,0.0050124,0.2,0.243,0.186,0.128,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2000262_aid0001,Albedo_BSA_shortwave,aid0001,9/18/00,45996,0,0.826,"(0.0,0.826)",0.1873873,0.0708535,0.0050202,0.203,0.249,0.188,0.126,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2000263_aid0001,Albedo_BSA_shortwave,aid0001,9/19/00,46077,0.003,0.828,"(0.003,0.828)",0.188676,0.0712528,0.005077,0.205,0.253,0.19,0.125,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2000264_aid0001,Albedo_BSA_shortwave,aid0001,9/20/00,46125,0.003,0.819,"(0.003,0.819)",0.1893167,0.0699939,0.0048991,0.206,0.254,0.191,0.126,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2000265_aid0001,Albedo_BSA_shortwave,aid0001,9/21/00,46292,0.004,0.837,"(0.004,0.837)",0.1910414,0.0764389,0.0058429,0.207,0.256,0.191,0.125,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2000266_aid0001,Albedo_BSA_shortwave,aid0001,9/22/00,45700,0,0.837,"(0.0,0.837)",0.1925855,0.0769261,0.0059176,0.209,0.26,0.192,0.124,0.175
MCD43A3_061_Albedo_BSA_shortwave_doy2000267_aid0001,Albedo_BSA_shortwave,aid0001,9/23/00,45983,0,0.838,"(0.0,0.838)",0.1938758,0.0781196,0.0061027,0.21,0.261,0.193,0.125,0.176
MCD43A3_061_Albedo_BSA_shortwave_doy2000268_aid0001,Albedo_BSA_shortwave,aid0001,9/24/00,46138,0,0.838,"(0.0,0.838)",0.1953842,0.0791544,0.0062654,0.211,0.26,0.195,0.129,0.178
MCD43A3_061_Albedo_BSA_shortwave_doy2000269_aid0001,Albedo_BSA_shortwave,aid0001,9/25/00,46291,0,0.838,"(0.0,0.838)",0.1968374,0.0779811,0.006081,0.213,0.262,0.197,0.131,0.18
MCD43A3_061_Albedo_BSA_shortwave_doy2000270_aid0001,Albedo_BSA_shortwave,aid0001,9/26/00,45902,0,0.844,"(0.0,0.844)",0.1966859,0.0787435,0.0062005,0.213,0.262,0.197,0.131,0.18
MCD43A3_061_Albedo_BSA_shortwave_doy2000271_aid0001,Albedo_BSA_shortwave,aid0001,9/27/00,46674,0,0.845,"(0.0,0.845)",0.1993792,0.0821238,0.0067443,0.214,0.262,0.199,0.134,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2000272_aid0001,Albedo_BSA_shortwave,aid0001,9/28/00,46379,0,0.847,"(0.0,0.847)",0.2007465,0.0831684,0.006917,0.216,0.265,0.2,0.134,0.183
MCD43A3_061_Albedo_BSA_shortwave_doy2000273_aid0001,Albedo_BSA_shortwave,aid0001,9/29/00,46640,0,0.862,"(0.0,0.862)",0.2024996,0.0801526,0.0064244,0.218,0.267,0.202,0.136,0.185
MCD43A3_061_Albedo_BSA_shortwave_doy2000274_aid0001,Albedo_BSA_shortwave,aid0001,9/30/00,46767,0,0.862,"(0.0,0.862)",0.203098,0.0819586,0.0067172,0.219,0.268,0.203,0.137,0.186
MCD43A3_061_Albedo_BSA_shortwave_doy2000275_aid0001,Albedo_BSA_shortwave,aid0001,10/1/00,47069,0,0.862,"(0.0,0.862)",0.2039265,0.080629,0.006501,0.22,0.268,0.204,0.14,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2000276_aid0001,Albedo_BSA_shortwave,aid0001,10/2/00,47146,0,0.863,"(0.0,0.863)",0.2040529,0.079721,0.0063554,0.221,0.27,0.205,0.139,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2000277_aid0001,Albedo_BSA_shortwave,aid0001,10/3/00,47022,0,0.863,"(0.0,0.863)",0.2039543,0.0792207,0.0062759,0.221,0.27,0.205,0.139,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2000278_aid0001,Albedo_BSA_shortwave,aid0001,10/4/00,47229,0,0.863,"(0.0,0.863)",0.2057005,0.0793573,0.0062976,0.223,0.274,0.207,0.138,0.189
MCD43A3_061_Albedo_BSA_shortwave_doy2000279_aid0001,Albedo_BSA_shortwave,aid0001,10/5/00,47141,0,0.864,"(0.0,0.864)",0.2062697,0.0798165,0.0063707,0.223,0.272,0.207,0.141,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2000280_aid0001,Albedo_BSA_shortwave,aid0001,10/6/00,47189,0,0.864,"(0.0,0.864)",0.2071432,0.0795242,0.0063241,0.224,0.275,0.208,0.139,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2000281_aid0001,Albedo_BSA_shortwave,aid0001,10/7/00,47103,0.003,0.843,"(0.003,0.843)",0.2063875,0.0761884,0.0058047,0.224,0.275,0.208,0.139,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2000282_aid0001,Albedo_BSA_shortwave,aid0001,10/8/00,47055,0.003,0.843,"(0.003,0.843)",0.2066369,0.0760985,0.005791,0.225,0.276,0.208,0.139,0.1905
MCD43A3_061_Albedo_BSA_shortwave_doy2000283_aid0001,Albedo_BSA_shortwave,aid0001,10/9/00,46967,0.003,0.844,"(0.003,0.844)",0.2058846,0.073455,0.0053956,0.225,0.276,0.208,0.14,0.191
MCD43A3_061_Albedo_BSA_shortwave_doy2000284_aid0001,Albedo_BSA_shortwave,aid0001,10/10/00,46800,0,0.844,"(0.0,0.844)",0.2069175,0.0721662,0.005208,0.227,0.281,0.21,0.137,0.191
MCD43A3_061_Albedo_BSA_shortwave_doy2000285_aid0001,Albedo_BSA_shortwave,aid0001,10/11/00,46771,0,0.809,"(0.0,0.809)",0.207826,0.0694504,0.0048234,0.228,0.28,0.211,0.141,0.193
MCD43A3_061_Albedo_BSA_shortwave_doy2000286_aid0001,Albedo_BSA_shortwave,aid0001,10/12/00,46565,0,0.805,"(0.0,0.805)",0.2084287,0.0711254,0.0050588,0.229,0.283,0.212,0.139,0.193
MCD43A3_061_Albedo_BSA_shortwave_doy2000287_aid0001,Albedo_BSA_shortwave,aid0001,10/13/00,46407,0,0.838,"(0.0,0.838)",0.2094987,0.0709176,0.0050293,0.23,0.285,0.213,0.138,0.193
MCD43A3_061_Albedo_BSA_shortwave_doy2000288_aid0001,Albedo_BSA_shortwave,aid0001,10/14/00,45843,0,0.838,"(0.0,0.838)",0.2098864,0.0715343,0.0051172,0.231,0.286,0.214,0.139,0.194
MCD43A3_061_Albedo_BSA_shortwave_doy2000289_aid0001,Albedo_BSA_shortwave,aid0001,10/15/00,46411,0,0.839,"(0.0,0.839)",0.2116632,0.0691901,0.0047873,0.234,0.292,0.216,0.137,0.195
